name,link,tag
69 câu hỏi phỏng vấn về Spring (Phần 1),https://codeaholicguy.com/2016/01/28/69-cau-hoi-phong-van-ve-spring-phan-1/,spring
Android: Tất Tần Tật Về Alternative Resource,https://yellowcodebooks.com/2016/10/20/android-tat-tan-tat-ve-alternative-resource/,các vấn đề về ui
Java Bài 29: Nạp Chồng Phương Thức (Overloading),https://yellowcodebooks.com/2017/08/31/java-bai-29-nap-chong-phuong-thuc-overloading/,java
Java Bài 21: Làm Quen Với Kế Thừa,https://yellowcodebooks.com/2017/06/14/java-bai-21-ke-thua-lam-quen-voi-ke-thua/,java
Java Bài 18: Phương Thức Của Lớp,https://yellowcodebooks.com/2017/05/05/java-bai-18-phuong-thuc-cua-lop/,java
Viết test trong Rust the idiomatic way,https://thefullsnack.com/posts/rust-testing.html,"tdd , rustvi"
Các thuật toán nhân ma trận,https://thefullsnack.com/posts/nhan-ma-tran.html,"algorithm , math , performancec"
Một commit cho 2 branches - Cherrypick,https://thefullsnack.com/posts/git-cherry-pick.html,gitm
Phức tạp hoá vấn đề: Phân tích và mô phỏng nút cảm xúc của Facebook,https://thefullsnack.com/posts/phuc-tap-hoa-facebook-reaction.html,"javascript , css , hackingph"
Vài ghi chép về Elixir Compiler (phần 1),https://quan-cam.com/posts/elixir-compiler-1, elixir
Một số kĩ thuật caching với HTTP/1.1,https://quan-cam.com/posts/http-caching, programming http
IO data và Vectored IO,https://quan-cam.com/posts/iodata-va-vectored-io, elixir erlang programming
Poolboy và kĩ thuật pooling trong Erlang/Elixir,https://quan-cam.com/posts/poolboy, elixir erlang programming
Randomart và thuật toán The Drunken Bishop,https://quan-cam.com/posts/the-drunken-bishop, algorithm
My engineering life,https://quan-cam.com/posts/my-engineering-life, programming random
Tìm hiểu về Javascript Promise,https://codeaholicguy.com/2016/01/26/tim-hieu-ve-javascript-promise/,javascript
Android Bài 9: Đi Sâu Vào Widget,https://yellowcodebooks.com/2016/10/17/android-bai-9-di-sau-vao-widget/,android  java
Android Bài 6: Dạo Qua Ứng Dụng TourNote & Thực Hành Debug Ứng Dụng,https://yellowcodebooks.com/2016/09/22/bai-6-dao-qua-ung-dung-tournote-thuc-hanh-debug-ung-dung/,android  java
Hướng Dẫn Cài Đặt Google Play Cho Máy Ảo Genymotion,https://yellowcodebooks.com/2016/09/08/huong-dan-cai-dat-google-play-cho-may-ao-genymotion/,máy ảo genymotion
Java Bài 28: Từ Khóa static,https://yellowcodebooks.com/2017/08/23/java-bai-28-tu-khoa-static/,java
GPU programming với Golang,https://thefullsnack.com/posts/go-opencl.html,"gpu , golang , algorithm , mathgpu"
Tính tổng các số Fibonacci từ 1 tới 4 triệu,https://thefullsnack.com/posts/fibonacci-4m.html,"algorithm , matht"
Dùng neovim thay thế vimdiff,https://thefullsnack.com/posts/compare-neovim.html,"vim , gitd"
Tự viết Emulator: CHIP-8 Interpreter,https://thefullsnack.com/posts/tu-viet-emulator.html,"emulator , javascript , bitwise , assembly , hacking , hardware , gamet"
[Elixir RSS Reader] Phần 1 - HTTP client,https://quan-cam.com/posts/elixir-rss-reader-phan-1-http-client, elixir programming
Packfile - Người hùng thầm lặng của Git,https://quan-cam.com/posts/packfile-nguoi-hung-tham-lang-cua-git, git algorithm
How to explain rsync to a six year old,https://quan-cam.com/posts/how-to-explain-rsync-to-a-six-year-old, algorithm programming
React dành cho AngularJS developer (Phần 2),https://codeaholicguy.com/2016/01/21/react-danh-cho-angularjs-developer-phan-2/,reactjs
Cách Xây Dựng Một ListView Có Thể Expand/Collapse Trong Android,https://yellowcodebooks.com/2016/11/03/cach-xay-dung-mot-listview-co-the-expandcollapse-trong-android/,học qua các project nhỏ
Android Bài 7: Tạo Giao Diện Người Dùng,https://yellowcodebooks.com/2016/09/26/bai-7-tao-giao-dien-nguoi-dung/,android  java
Java Bài 26: Từ Khóa final Trong Lập Trình Hướng Đối Tượng,https://yellowcodebooks.com/2017/08/20/java-bai-26-tu-khoa-final-trong-lap-trinh-huong-doi-tuong/,java
Java Bài 17: Thuộc Tính Của Lớp,https://yellowcodebooks.com/2017/04/26/java-bai-17-thuoc-tinh-cua-lop/,java
"var, let và const trong ES6",https://thefullsnack.com/posts/var-let-const.html,"javascriptvar , let"
Nhục Driven Development,https://thefullsnack.com/posts/nhuc-driven-development.html,"random , opinionnh"
Build a blog in Elixir with Nabo and Phoenix,https://quan-cam.com/posts/build-a-blog-in-elixir-with-nabo-and-phoenix, elixir programming open-source
React dành cho AngularJS developer (Phần 1),https://codeaholicguy.com/2016/01/19/react-danh-cho-angularjs-developer-phan-1/,reactjs
Android Bài 12: Khai Báo Manifest,https://yellowcodebooks.com/2016/12/27/android-bai-12-khai-bao-manifest/,android  java
Java Bài 25: Khả Năng Truy Cập (Access Modifier),https://yellowcodebooks.com/2017/08/11/java-bai-25-kha-nang-truy-cap-vao-cac-gia-tri-lop/,java
"""Bí mật"" đằng sau bảng hiệu Like của Facebook",https://thefullsnack.com/posts/facebook-sun-backend.html,"opinion , random"
Phức tạp hóa vấn đề: Datepicker và các thuật toán đằng sau nó,https://thefullsnack.com/posts/phuc-tap-hoa-datepicker.html,"algorithm , mathph"
Chuyện làm bài test phỏng vấn,https://quan-cam.com/posts/chuyen-lam-bai-test-phong-van, opinion
Tôi đã tuột quần với Bundler như thế nào?,https://quan-cam.com/posts/toi-da-tuot-quan-voi-bundler-nhu-the-nao, ruby
Series AngularJS cho người mới: Dependencies và Services,https://codeaholicguy.com/2016/01/14/series-angularjs-cho-nguoi-moi-dependencies-va-services/,javascript
Tìm Hiểu Các Layout Trong Android,https://yellowcodebooks.com/2016/12/03/tim-hieu-cac-layout-trong-android/,các vấn đề về ui
Java Bài 23: Tính Phủ Quyết (Overriding) Trong Kế Thừa,https://yellowcodebooks.com/2017/07/27/java-bai-23-tinh-phu-quyet-overriding-trong-ke-thua/,java
Đôi điều về Elm,https://thefullsnack.com/posts/elm-thoughts.html,"opinion , elm , functional-programming"
Series AngularJS cho người mới: Custom Directives,https://codeaholicguy.com/2016/01/12/series-angularjs-cho-nguoi-moi-custom-directives/,javascript
Android Bài 11: Cấu Hình Cho Gradle,https://yellowcodebooks.com/2016/12/16/android-bai-11-cau-hinh-cho-gradle/,android  java
Android Bài 5: Dạo Quanh Một Chút Về Ứng Dụng Android,https://yellowcodebooks.com/2016/09/13/bai-5-dao-quanh-mot-chut-ve-ung-dung-android/,android  java
Java Bài 22: Từ Khóa this & Từ Khóa super,https://yellowcodebooks.com/2017/06/28/java-bai-22-tu-khoa-this-tu-khoa-super/,java
Java Bài 20: Phương Thức Khởi Tạo – Constructor,https://yellowcodebooks.com/2017/05/30/java-bai-20-phuong-thuc-khoi-tao-constructor/,java
